label,message,length
0,"['well', 'must', 'pain', 'catch']",4
0,"['sorry', 'da', 'thangam.it', ""'s"", 'mistake', '.']",6
0,"['i', 'need', '...', 'coz', 'never', 'go']",6
0,"['rose', 'red', ',', 'red', 'blood', ',', 'blood', 'heart', ',', 'heart', 'u', '.', 'but', 'u', '....', 'send', 'ti', 'ur', 'friend', '..', 'including', '..', 'if', 'u', 'like', '..', 'if', 'u', 'get', 'back', ',', '1-u', 'r', 'poor', 'relation', '!', '2-u', 'need', '1', 'support', '3-u', 'r', 'frnd', '2', 'many', '4-some1', 'luvs', 'u', '5+-', 'some1', 'praying', 'god', 'marry', 'u.', ':', '-', ')', 'try', '....']",59
0,"['wife.how', 'knew', 'time', 'murder', 'exactly']",5
1,"['six', 'chance', 'win', 'cash', '!', 'from', '100', '20,000', 'pound', 'txt', '>', 'csh11', 'send', '87575', '.', 'cost', '150p/day', ',', '6days', ',', '16+', 'tsandcs', 'apply', 'reply', 'hl', '4', 'info']",27
1,"['ur', 'cash-balance', 'currently', '500', 'pound', '-', 'maximize', 'ur', 'cash-in', 'send', 'collect', '83600', '150p/msg', '.', 'cc', ':', '08718720201', 'po', 'box', '114/14', 'tcr/w1']",21
0,"['i', 'feel', 'like', 'dick', 'i', 'keep', 'sleeping', 'text', 'facebook', 'message', '.', 'sup', ',', 'town', '?']",15
0,"['no', 'plm', 'come', 'da', '.', 'on', 'way', '.']",8
0,"['guess', 'want', 'alone', 'time', '.', 'we', 'could', 'show', 'watch', '..']",10
0,"['height', 'recycling', ':', 'read', 'twice-', 'people', 'spend', 'time', 'earning', 'money', 'money', 'spent', 'spending', 'time', '!', ';', '-', ')', 'good', 'morning', '..', 'keep', 'smiling', ':', '-', ')']",26
0,"['yup', 'ü', 'comin', ':', '-', '(']",6
0,"['yes', ',', 'princess', '.', 'toledo', '.']",6
0,"['aight', 'text', ""'re"", 'back', 'mu', 'i', ""'ll"", 'swing', ',', 'need', 'somebody', 'get', 'door']",13
0,"['ron', 'say', 'fri', 'leh', '.', 'n', 'said', 'ding', 'tai', 'feng', 'cant', 'make', 'reservation', '.', 'but', 'said', 'wait', 'lor', '.']",19
0,"['good', '.', 'no', 'swimsuit', 'allowed', ':', ')']",7
0,"['am', 'okay', '.', 'will', 'soon', '.', 'all', 'best']",8
0,"['a', 'cute', 'thought', 'friendship', ':', '``', 'its', 'necessary', 'share', 'every', 'secret', 'ur', 'close', 'frnd', ',', 'watever', 'u', 'shared', 'true', ""''"", '....']",21
0,"['ok', ""'ve"", 'sent', 'u', 'da', 'latest', 'version', 'da', 'project', '.']",10
0,"['good', 'morning', 'dear', '...........', 'have', 'great', '&', 'amp', ';', 'successful', 'day', '.']",12
0,"['pls', 'accept', 'one', 'day', '.', 'or', 'begging', 'change', 'number', '.']",10
0,"['squeeeeeze', '!', '!', 'this', 'christmas', 'hug', '..', 'if', 'u', 'lik', 'frndshp', 'den', 'hug', 'back', '..', 'if', 'u', 'get', '3', 'u', 'r', 'cute', ':', ')', '6', 'u', 'r', 'luvd', ':', '*', '9', 'u', 'r', 'lucky', ';', ')', 'none', '?', 'people', 'hate', 'u', ':']",42
0,"['its', 'ok', ',', 'anybody', 'asks', 'abt', ',', 'u', 'tel', '..', ':', '-p']",12
0,"['funny', 'fact', 'nobody', 'teach', 'volcano', '2', 'erupt', ',', 'tsunami', '2', 'arise', ',', 'hurricane', '2', 'sway', 'aroundn', '1', 'teach', 'hw', '2', 'choose', 'wife', 'natural', 'disaster', 'happens']",25
0,"['*', 'you', 'gon', 'na', 'ring', 'weekend', 'wot', '?']",8
0,"['also', 'track', 'lighter', 'find']",4
0,"['sorry', ',', 'i', 'ca', ""n't"", 'help', '.']",7
0,"['babe', ',', 'i', 'need', 'advice']",5
0,"['i', '‘', 'leave', 'around', 'four', ',', 'ok', '?']",8
0,"['come', 'medical', 'college', '7pm', '......', 'forward', 'da']",7
0,"['k', ':', ')', 'k', '..', 'good', ':', ')', 'going', '?']",10
0,"['i', 'make', 'lasagna', '...', 'vodka', '...']",6
0,"['hi', 'its', 'kate', 'can', 'u', 'give', 'me', 'a', 'ring', 'asap', 'xxx']",11
0,"['who', 'people', '?', 'were', 'tour', '?', 'i', 'thought', 'sofa', 'thing', 'sent', '?', 'your', 'curious', 'sugar']",15
0,"['no', ',', 'told', 'going', ',', 'got', 'drunk', '!']",8
0,"['he', 'fucking', 'chickened', '.', 'he', 'messaged', 'would', 'late', 'woould', 'buzz', 'i', ""n't"", 'hear', 'word']",14
1,"['congratulations', '!', 'thanks', 'good', 'friend', 'u', 'won', '£2,000', 'xmas', 'prize', '.', '2', 'claim', 'easy', ',', 'call', '08718726978', 'now', '!', 'only', '10p', 'per', 'minute', '.', 'bt-national-rate']",25
0,"['i', ""'m"", 'always', 'looking', 'excuse', 'city', '.']",7
0,"['yup', ""'m"", 'still', 'coffee', 'wif', 'frens', '...', 'my', 'fren', 'drove', ""'ll"", 'give', 'lift', '...']",14
0,"['o', 'shore', 'takin', 'bus']",4
0,"['so', 'u', 'gon', 'na', 'get', 'deus', 'ex', '?']",8
0,"['i', 'send', 'email', '.', 'do', 'mind', '&', 'lt', ';', '#', '&', 'gt', ';', 'time', 'per', 'night', '?']",17
1,"['44', '7732584351', ',', 'do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '?', 'with', '300', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '08000930705', '.']",28
0,"['tap', '&', 'spile', 'seven', '.', '*', 'is', 'pub', 'gas', 'st', 'broad', 'st', 'canal', '.', 'ok', '?']",16
0,"['ok', 'come', 'n', 'pick', 'u', 'engin', '?']",7
0,"['which', 'never', 'wanted', 'tell', '.', 'which', ""'m"", 'short', 'on-edge', 'late', '.']",11
0,"['raviyog', 'peripherals', 'bhayandar', 'east']",4
0,"['k', 'actually', 'guy', 'meet', 'sunoco', 'howard', '?', 'it', 'right', 'way']",10
1,"['you', '1', 'new', 'voicemail', '.', 'please', 'call', '08719181513', '.']",9
0,"['moon', 'come', 'color', 'dream', ',', 'stars', 'make', 'musical', 'sms', 'give', 'warm', 'peaceful', 'sleep', '.', 'good', 'night']",16
0,"['just', 'finished', 'eating', '.', 'got', 'u', 'plate', '.', 'not', 'leftover', 'time', '.']",12
0,"['thanx', 'lot', '...']",3
0,"['hurry', 'home', 'u', 'big', 'butt', '.', 'hang', 'last', 'caller', 'u', '.', 'food', 'done', 'i', ""'m"", 'starving', '.', 'do', ""n't"", 'ask', 'i', 'cooked', '.']",23
0,"['lol', 'right', '.', 'what', 'diet', '?', 'everyday', 'i', 'cheat', 'anyway', '.', 'i', ""'m"", 'meant', 'fatty', ':', '(']",17
0,"['its', 'great', 'day', '.', 'do', 'beautiful', 'one', '.']",8
0,"['what', 'happened', 'interview', '?']",4
0,"['solve', 'case', ':', 'a', 'man', 'was', 'found', 'murdered', 'on', '&', 'lt', ';', 'decimal', '&', 'gt', ';', '.', '&', 'lt', ';', '#', '&', 'gt', ';', 'afternoon', '.', '1', ',', 'his', 'wife', 'called', 'police', '.', '2', ',', 'police', 'questioned', 'everyone', '.', '3', ',', 'wife', ':', 'sir', ',', 'i', 'sleeping', ',', 'murder', 'took', 'place', '.', '4.cook', ':', 'i', 'cooking', '.', '5.gardener', ':', 'i', 'picking', 'vegetable', '.', '6.house-maid', ':', 'i', 'went', '2', 'post', 'office', '.', '7.children', ':', 'we', 'went', '2', 'play', '.', '8.neighbour', ':', 'we', 'went', '2', 'marriage', '.', 'police', 'arrested', 'murderer', 'immediately', '.', 'who', ""'s"", 'it', '?', 'reply', 'with', 'reason', ',', 'if', 'u', 'r', 'brilliant', '.']",103
0,"['badrith', 'chennai', ':', ')', 'surely', 'pick', 'u', ':', ')', 'competition', '.']",11
0,"['i', 'tot', ""'s"", 'group', 'mate', '...', 'lucky', 'havent', 'reply', '...', 'wat', 'time', 'ü', 'need', 'leave', '...']",16
0,"['hey', 'around', '?', 'i', ""'ve"", 'got', 'enough', 'half', '+', 'ten', 'i', 'owe']",12
0,"['hey', 'tmr', 'maybe', 'meet', 'yck']",5
0,"['alrite', 'sam', 'its', 'nic', 'just', 'checkin', 'that', 'this', 'is', 'ur', 'number-so', 'is', 'it', '?', 't.b', '*']",16
0,"['they', 'making', 'easy', 'pay', 'back', '.', 'i', '&', 'lt', ';', '#', '&', 'gt', ';', 'yr', 'say', 'pay', 'back', 'earlier', '.', 'you', 'get', '?']",23
0,"['not', 'worry', '.', 'i', ""'m"", 'sure', ""'ll"", 'get', '.']",9
0,"['the', 'gas', 'station', 'like', 'block', 'away', 'house', ',', ""'ll"", 'drive', 'right', 'since', 'armenia', 'end', 'swann', 'take', 'howard']",17
1,"['someone', 'u', 'know', 'asked', 'dating', 'service', '2', 'contact', '!', 'cant', 'guess', '?', 'call', '09058097189', 'now', 'revealed', '.', 'pobox', '6', ',', 'ls15hb', '150p']",22
1,"['camera', '-', 'you', 'awarded', 'sipix', 'digital', 'camera', '!', 'call', '09061221066', 'fromm', 'landline', '.', 'delivery', 'within', '28', 'day']",17
0,"['my', 'tuition', '330', '.', 'hm', 'go', '1120', '1205', 'one', '?', 'do', 'mind', '?']",13
0,"['i', ""'m"", 'smoking', 'people', 'use', '``', 'wylie', 'smoke', 'much', ""''"", 'justify', 'ruining', 'shit']",13
0,"['dear', 'good', 'morning', 'feeling', 'dear']",5
0,"['a', 'little', '.', 'meds', 'say', 'take', 'every', '8', 'hour', '.', 'it', ""'s"", '5', 'pain', 'back', '.', 'so', 'i', 'took', 'another', '.', 'hope', 'i', ""n't"", 'die']",25
0,"['beautiful', 'tomorrow', 'never', 'come', '..', 'when', 'come', ',', ""'s"", 'already', 'today', '..', 'in', 'hunt', 'beautiful', 'tomorrow', ""n't"", 'waste', 'wonderful', 'today', '..', 'goodmorning', ':', ')']",24
0,"['dunno', 'lei', 'ü', 'decide', 'lor', '.', 'how', 'abt', 'leona', '?', 'oops', 'tot', 'ben', 'going', 'n', 'msg', '.']",17
0,"['hi', '.', 'we', 'moved', 'in2', 'pub', '.', 'would', 'great', '2', 'c', 'u', 'u', 'cud', 'come', '.']",16
1,"['todays', 'voda', 'number', 'ending', '5226', 'selected', 'receive', '?', '350', 'award', '.', 'if', 'hava', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '1131', 'standard', 'rate', 'app']",24
1,"['this', 'message', 'free', '.', 'welcome', 'new', '&', 'improved', 'sex', '&', 'dogging', 'club', '!', 'to', 'unsubscribe', 'service', 'reply', 'stop', '.', 'msg', '@', '150p', '18']",23
0,"['honeybee', 'said', ':', '*', 'i', ""'m"", 'sweetest', 'world', '*', 'god', 'laughed', '&', 'amp', ';', 'said', ':', '*', 'wait', ',', 'u', 'havnt', 'met', 'person', 'reading', 'this', 'msg', '*', 'moral', ':', 'even', 'god', 'can', 'crack', 'jokes', '!', 'gm+gn+ge+gn', ':', ')']",38
0,"['just', 'ever', 'easier']",3
1,"['rct', ""'"", 'thnq', 'adrian', 'u', 'text', '.', 'rgds', 'vatian']",9
0,"['stop', 'calling', 'everyone', 'saying', 'i', 'might', 'cancer', '.', 'my', 'throat', 'hurt', 'talk', '.', 'i', 'ca', ""n't"", 'answering', 'everyones', 'call', '.', 'if', 'i', 'get', 'one', 'call', 'i', ""'m"", 'babysitting', 'monday']",29
0,"['it', ""'ll"", 'tough', ',', 'i', ""'ll"", 'i']",7
0,"['im', 'gonnamissu', 'so', 'much', '!', '!', 'i', 'would', 'say', 'il', 'send', 'u', 'a', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'of', 'merememberin', 'asthere', 'is', 'ofsi', 'not', 'breakin', 'his', 'contract', '!', '!', 'luv', 'yaxx']",31
0,"['ee', 'msg', 'na', 'poortiyagi', 'odalebeku', ':', 'hanumanji', '7', 'name', '1-hanuman', '2-bajarangabali', '3-maruti', '4-pavanaputra', '5-sankatmochan', '6-ramaduth', '7-mahaveer', 'ee', '7', 'name', '&', 'lt', ';', '#', '&', 'gt', ';', 'janarige', 'ivatte', 'kalisidare', 'next', 'saturday', 'olage', 'ondu', 'good', 'news', 'keluviri', '...', '!', 'maretare', 'inde', '1', 'dodda', 'problum', 'nalli', 'siguviri', 'idu', 'matra', '&', 'lt', ';', '#', '&', 'gt', ';', '%', 'true', '..', 'do', ""n't"", 'neglet', '.']",61
0,"['hi', 'darlin', 'i', 'finish', 'at', '3', 'do', 'u', '1', '2', 'pick', 'me', 'up', 'or', 'meet', 'me', '?', 'text', 'back', 'on', 'this', 'number', 'luv', 'kate', 'xxx']",25
0,"['set', 'place', 'heart', 'mind', ',', 'mind', 'easily', 'forgets', 'heart', 'always', 'remember', '.', 'wish', 'happy', 'valentines', 'day', '!']",17
0,"['but', ""'m"", 'surprised', 'still', 'guess', 'right', 'lor', '...']",8
0,"['okie', 'ü', 'wan', 'meet', 'bishan', '?', 'cos', 'bishan', '.', 'i', ""'m"", 'driving', 'today', '.']",14
0,"['oh', 'ho', '.', 'is', 'first', 'time', 'u', 'use', 'type', 'word']",10
0,"['hi', 'darlin', 'how', 'was', 'work', 'did', 'u', 'get', 'into', 'trouble', '?', 'ijust', 'talked', 'to', 'your', 'mum', 'all', 'morning', '!', 'i', 'had', 'a', 'really', 'good', 'time', 'last', 'night', 'im', 'goin', 'out', 'soon', 'but', 'call', 'me', 'if', 'u', 'can']",37
0,"['i', 'know', 'serving', '.', 'i', 'mean', '.']",7
0,"['huh', '...', 'hyde', 'park', 'mel', 'ah', ',', 'opps', ',', 'got', 'confused', '...', 'anyway', ',', 'tt', ""'s"", 'e', 'best', 'choice', 'den', 'juz', 'take', '...']",23
0,"['oh', 'gei', '.', 'that', 'happend', 'tron', '.', 'maybe', 'ill', 'dl', '3d']",11
1,"['free', 'message', 'activate', '500', 'free', 'text', 'messages', 'replying', 'message', 'word', 'free', 'for', 'term', '&', 'condition', ',', 'visit', 'www.07781482378.com']",18
0,"['i', 'know', 'girl', 'always', 'safe', 'selfish', 'know', 'got', 'pa', '.', 'thank', '.', 'good', 'night', '.']",15
0,"['no', 'worry', ',', 'hope', 'photo', 'shoot', 'went', 'well', '.', 'spiffing', 'fun', 'workage', '.']",13
0,"['i', ""'m"", 'freezing', 'craving', 'ice', '.', 'fml']",7
0,"['kay', '...', 'since', 'already']",4
0,"['eh', 'sorry', 'leh', '...', 'i', 'din', 'c', 'ur', 'msg', '.', 'not', 'sad', 'already', 'lar', '.', 'me', 'watching', 'tv', '.', 'u', 'still', 'office', '?']",23
0,"['yo', 'im', 'right', 'yo', 'work']",5
0,"['ok', 'darlin', 'supose', 'ok', 'worry', 'much.i', 'film', 'stuff', 'mate', 'babysit', '!', 'but', 'call', 'there.xx']",14
0,"['she', 'said', ',', ""''"", 'u', 'mind', 'i', 'go', 'bedroom', 'minute', '?', '``', ""''"", 'ok', ""''"", ',', 'i', 'sed', 'sexy', 'mood', '.', 'she', 'came', '5', 'minuts', 'latr', 'wid', 'cake', '...', 'n', 'my', 'wife', ',']",33
0,"['i', 'wake', 'since', '.', 'i', 'checked', 'stuff', 'saw', 'true', 'available', 'space', '.', 'pls', 'call', 'embassy', 'send', 'mail', '.']",18
0,"['nope', '...', 'juz', 'work', '...']",5
0,"['huh', 'fast', '...', 'dat', 'mean', 'u', 'havent', 'finished', 'painting', '?']",10
0,"['number', 'u', 'live', '?', 'is', '11', '?']",7
0,"['no', 'put', 'party', '7', 'day', 'week', 'study', 'lightly', ',', 'i', 'think', 'need', 'draw', 'custom', 'checkboxes', 'know', ""'re"", 'hardcore']",18
0,"['sac', 'score', 'big', 'hundred.he', 'set', 'batsman', ':', '-', ')']",9
0,"['send', 'yetty', ""'s"", 'number', 'pls', '.']",6
0,"['how', 'much', 'cost', 'approx', '.', 'per', 'month', '.']",8
0,"['ok', '...', 'the', 'theory', 'test', '?', 'ü', 'going', 'book', '?', 'i', 'think', ""'s"", '21', 'may', '.', 'coz', 'thought', 'wan', 'na', 'go', 'jiayin', '.', 'but', 'isnt', 'free']",26
1,"['you', 'contacted', 'dating', 'service', 'someone', 'know', '!', 'to', 'find', ',', 'call', 'land', 'line', '09050000928', '.', 'pobox45w2tg150p']",16
0,"['that', ""'s"", 'fine', ',', 'give', 'call', 'know', 'want', 'question']",9
0,"['sorry', ',', 'got', 'late', 'start', ',', ""'re"", 'way']",8
0,"['then', 'u', 'go', 'back', 'urself', 'lor', '...']",7
0,"['i', 'am', 'at', 'the', 'gas', 'station', '.', 'go', 'there', '.']",10
0,"['k', ',', 'u', 'bored', 'come', 'home', '..']",7
0,"['babe', '!', '!', '!', '!', 'i', 'love', 'you', '!', '!', '!', '!', '*', 'cover', 'face', 'kiss', '*']",17
0,"['like', 'i', 'made', 'throw', 'smoking', 'friend', ""'s"", 'car', 'one', 'time', ',', 'awesome']",12
0,"['still', 'checked', 'da', '.', '.', '.']",6
0,"['you', 'go', 'walmart', '.', 'i.ll', 'stay', '.']",7
0,"['i', ""n't"", 'forgotten', ',', 'might', 'couple', 'buck', 'send', 'tomorrow', ',', 'k', '?', 'i', 'love', 'ya']",15
0,"['oh', 'great', '.', 'i.ll', 'disturb', 'talk', '.']",7
0,"['reverse', 'cheating', '.', 'that', 'mathematics', '.']",6
0,"['u', ""'re"", 'welcome', '...', 'caught', 'u', 'using', 'broken', 'english', '...']",10
0,"['no', 'problem', 'baby', '.', 'is', 'good', 'time', 'talk', '?', 'i', 'called', 'left', 'message', '.']",14
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['oh', '!', 'which', 'brand', '?']",5
0,"['sorry', 'cant', 'take', 'call', 'right', '.', 'it', 'happens', 'r', '2waxsto', 'wat', 'want', '.', 'she', 'come', 'ill', 'get', 'medical', 'insurance', '.', 'and', ""'ll"", 'able', 'deliver', 'basic', 'care', '.', 'i', ""'m"", 'currently', 'shopping', 'right', 'medical', 'insurance', '.', 'so', 'give', 'til', 'friday', 'morning', '.', 'thats', 'i.ll', 'see', 'major', 'person', 'guide', 'right', 'insurance', '.']",50
0,"['at', 'time', 'coming', '.']",4
0,"['call', 'say', 'coming', 'today', 'ok', 'tell', 'fool', 'like', 'ok']",9
0,"['i', 'emailed', 'yifeng', 'part', 'oredi', '..', 'can', 'ü', 'get', 'fr', '..']",11
0,"['r', 'u', 'sure', ""'ll"", 'understand', '!', 'wine', '*', 'good', 'idea', 'slurp', '!']",12
0,"['minimum', 'walk', '3miles', 'day', '.']",5
0,"['ok', 'problem', 'get', 'taxi', '.', 'c', 'ing', 'tomorrow', 'tuesday', '.', 'on', 'tuesday', 'think', 'r', 'going', 'cinema', '.']",17
0,"['brainless', 'baby', 'doll', '..', ':', '-d', ';', '-', ')', ',', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla', '..']",16
0,"['i', ""n't"", 'run', 'away', 'frm', 'u', '...', 'i', 'walk', 'slowly', '&', 'amp', ';', 'kill', 'u', ""n't"", 'care', 'enough', 'stop', '...']",20
1,"['sorry', 'i', 'missed', 'call', 'let', ""'s"", 'talk', 'time', '.', 'i', ""'m"", '07090201529']",12
0,"['please', 'attend', 'phone', ':', ')']",5
0,"['you', 'hate', '.', 'you', 'call', 'didnt', 'accept', 'even', 'single', 'call', 'mine', '.', 'or', 'even', 'messaged']",15
0,"['no', 'message', 'phone', '.', 'i', ""'m"", 'holding']",7
0,"['can', '...', 'i', ""'m"", 'free', '...']",6
0,"['yo', 'trip', 'got', 'postponed', ',', 'still', 'stocked', '?']",8
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['i', 'waiting', 'call', 'sir', '.']",5
0,"['hey', '.', 'y', 'reply', 'pa', '..']",6
0,"['hey', 'elaine', ',', 'today', ""'s"", 'meeting', 'still', '?']",8
0,"['sorry', ""'ve"", 'gone', 'place', '.', 'i.ll', 'tomorrow', '.', 'really', 'sorry', '.']",11
0,"['most', 'tiime', ""n't"", 'let', 'hug', ""'s"", ""n't"", 'break', 'tear', '.']",10
0,"['tomorrow', 'going', 'theatre', '.', '.', '.', 'so', 'come', 'wherever', 'u', 'call', '.', '.', '.', 'tell', 'come', 'tomorrow']",17
0,"['and', 'electricity', 'went', 'fml', '.']",5
0,"['looks', 'like', 'found', 'something', 'smoke', ',', 'great', 'job', '!']",9
0,"['also', 'andros', 'ice', 'etc', 'etc']",5
0,"[':', ')']",2
0,"['good', 'afternon', ',', 'love', '.', 'how', 'today', '?', 'i', 'hope', 'good', 'maybe', 'interview', '.', 'i', 'wake', 'miss', 'babe', '.', 'a', 'passionate', 'kiss', 'across', 'sea']",24
0,"['yup', '.', 'wun', 'believe', 'wat', '?', 'u', 'really', 'neva', 'c', 'e', 'msg', 'sent', 'shuhui', '?']",15
0,"['hows', 'watch', 'resizing']",3
0,"['dear', 'umma', 'called', ':', '-', ')']",6
0,"['just', 'finished', '.', 'missing', 'plenty']",5
1,"['complimentary', '4', 'star', 'ibiza', 'holiday', '£10,000', 'cash', 'need', 'urgent', 'collection', '.', '09066364349', 'now', 'landline', 'lose', '!', 'box434sk38wp150ppm18+']",17
0,"['well', ',', 'i', 'meant', 'opposed', 'drunken', 'night']",7
0,"['k', '...', 'must', 'book', 'huh', '?', 'going', 'yoga', 'basic', 'sunday', '?']",11
1,"['free', 'msg', ':', 'we', 'billed', 'mobile', 'number', 'mistake', 'shortcode', '83332.please', 'call', '08081263000', 'charge', 'refunded.this', 'call', 'free', 'bt', 'landline']",18
0,"['ok', '...']",2
0,"['oops', '-', 'mum', ""'s"", 'somerset', '...', 'bit', 'far', '!', 'back', 'tomo', ',', 'see', 'soon', 'x']",15
0,"['so', 'u', 'workin', 'overtime', 'nigpun', '?']",6
0,"['same', 'kallis', 'dismissial', '2nd', 'test', ':', '-', ')', '.']",9
0,"['o', '.', 'guess', 'got', 'screwd']",5
1,"['please', 'call', '08712402972', 'immediately', 'urgent', 'message', 'waiting']",7
0,"['i', ""'m"", 'meeting', ',', 'call', 'later']",6
0,"['what', 'r', 'u', 'cooking', 'dinner', '?']",6
0,"['ok', 'thanx', '...']",3
0,"['bull', '.', 'your', 'plan', 'go', 'floating', 'ikea', 'without', 'care', 'world', '.', 'so', 'live', 'mess', 'another', 'day', '.']",17
0,"['then', 'buy', '.']",3
1,"['urgent', '!', 'your', 'mobile', 'number', 'awarded', '£2000', 'bonus', 'caller', 'prize', '.', 'call', '09058095201', 'land', 'line', '.', 'valid', '12hrs']",18
0,"['heehee', 'funny', 'tho']",3
0,"['it', 'simple', 'arithmetic', 'percentage', '.']",5
0,"['yeah', 'would', ""n't"", 'leave', 'hour', 'least', ',', ""'s"", '4', 'sound', '?']",11
1,"['as', 'valued', 'customer', ',', 'i', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'no', '.', 'awarded', '£1500', 'bonus', 'prize', ',', 'call', '09066364589']",20
0,"['thanks', 'honey', '.', 'have', 'great', 'day', '.']",7
0,"[""'an"", 'amazing', 'quote', ""''"", '-', '``', 'sometimes', 'life', 'difficult', 'decide', 'whats', 'wrong', '!', '!', 'lie', 'brings', 'smile', 'truth', 'brings', 'tear', '....', ""''""]",22
0,"['good', 'night', 'dear', '..', 'sleepwell', '&', 'amp', ';', 'take', 'care']",10
0,"['then', 'ü', 'ask', 'dad', 'pick', 'ü', 'lar', '...', 'ü', 'wan', '2', 'stay', '6', 'meh', '...']",15
0,"['jus', 'chillaxin', ',']",3
0,"['``', 'hey', 'das', 'cool', '...', 'iknow', 'all', '2', 'wellda', 'peril', 'of', 'studentfinancial', 'crisis', '!', 'spk', '2', 'u', 'l8r', '.', ""''""]",20
0,"['beautiful', 'truth', 'gravity', '..', 'read', 'carefully', ':', '``', 'our', 'heart', 'feel', 'light', 'someone', '..', 'but', 'feel', 'heavy', 'someone', 'leaf', '..', ""''"", 'goodmorning']",22
1,"['do', 'want', 'new', 'nokia', '3510i', 'colour', 'phone', 'deliveredtomorrow', '?', 'with', '300', 'free', 'minute', 'mobile', '+', '100', 'free', 'text', '+', 'free', 'camcorder', 'reply', 'call', '08000930705']",24
